50 50
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5 1,5,5
